NAME,YEAR,MONTH,DSI,Garden land without Road Access,Garden land with Road Access,Wet Land,Rocky Land,Residential Plot with Private Road Access,Residential Plot with NH/PWD Road Acess,Commercially Important Plot
Alakode,2033,4,0.1634125340389645,118068.26662665833,137775.89423302512,100893.52850464868,63924.12138708662,122476.33851882917,127102.88347740678,317935.1527303853
Arakkulam,2033,4,0.2208654106262561,74772.1100575977,108297.66783519277,63392.58692483726,48448.61242297166,124409.35079367683,121121.53105742915,379551.7392049954
Elappally,2033,4,0.2033002337621611,18639.33846842952,41526.854570854804,28264.60863901694,12288.96027783345,32426.132009110228,122889.60277833452,72233.06275379522
Kanjikuzhy,2033,4,0.2284566933095381,47183.83094167614,65463.68340048256,63000.850651192566,32414.05682936515,115991.47786978706,120373.05715004884,332629.5437528059
Karimkunnam,2033,4,0.2085984965740577,47959.09733513061,92056.80094635508,64036.00276356104,48940.351380305736,117897.30647515653,122350.87845076433,338094.901304218
Karimannoor,2033,4,0.2453114357936091,46545.21854555125,64577.66124244245,62148.161851039884,188090.27546342462,114421.58424024998,118743.86077236403,111913.71390073765
Kodikkulam,2033,4,0.2966905807677356,44700.94392292819,62018.881940520616,59685.6473044088,60212.50673836953,109887.8247975244,114038.83851963925,315126.0566523887
Kudayathoor,2033,4,0.2125067598162457,32196.51754514345,43904.34454614391,63829.59603324689,3658.695175584483,117517.28903977358,121956.5058528161,337005.1227405597
Kumaramangalam,2033,4,0.3748005744915784,35920.62536291072,39797.07565060776,56294.57690274348,43023.8655682246,103644.49215385306,107559.66392056152,1419787.5637514119
Manakkad,2033,4,0.2930180504718668,44827.90701578756,62195.03278602456,59855.17111567655,45745.09619448702,110199.93673251924,114362.74048621756,316021.102154384
Muttom,2033,4,0.2036171554606202,48157.58289362815,66814.68411875793,64301.02488613476,49142.89799849804,118385.24127838177,122857.24499624509,339494.1552318223
Purapuzha,2033,4,0.1861219562649499,48867.90319505746,67800.19509566827,65249.45960056424,49867.75161493695,120131.41364038309,124669.37903734237,377155.34626965004
Udumbannoor,2033,4,0.2105967020795979,47879.93626342839,66429.47226262282,63930.30522361638,48859.570655062395,117702.7057080453,122148.92663765597,337536.8433712824
Vannappuram,2033,4,0.2032924562289616,48170.5778476671,66832.71354833226,64318.37602406247,35638.21515338399,118417.18662689938,122890.39708063447,339585.7651233211
Velliyamattom,2033,4,0.2112291721895641,47854.934695394026,66394.7846439693,63896.92260032482,48834.05754925662,117641.2446361592,122085.14387314154,337360.5910407191
Keerikode,2033,4,0.3126068552033029,50695.21709700547,61266.85970230101,58961.91716495717,124913.01492702148,108555.35821038773,112656.0379933455,311304.93322948785
Alakode,2033,5,0.459833721039416,94094.34738081369,109800.3148776423,80406.96277528754,50944.243154085074,97607.35438728628,101294.47321221074,253377.99529302397
Arakkulam,2033,5,0.4846038143626389,61488.91843447894,89058.69393056964,52130.956365539394,39841.76419850922,102308.15229831227,99604.41049627305,312124.74699005974
Elappally,2033,5,0.4558908827446027,15405.495426931528,34322.12839901589,23360.82366173549,10156.879852928474,26800.341075705306,101568.79852928473,59700.94484906951
Kanjikuzhy,2033,5,0.4870152199994155,38979.623178510934,54081.02012705084,52046.418641688484,26777.980839607695,95823.16672996871,99442.88784762216,274792.74180918804
Karimkunnam,2033,5,0.4767477293275669,39250.639621894785,75341.04100085115,52408.28553831138,40053.71664053756,96489.40338705499,100134.29160134391,276703.31316622155
Karimannoor,2033,5,0.5769022082111319,36757.69659936136,50998.27980661433,49079.65520223928,148538.67904839123,90361.02975443802,93774.41859115609,88380.51403379279
Kodikkulam,2033,5,0.5917652172130057,36414.47388690568,50522.08653159546,48621.37696547961,49050.56944815092,89517.28924287544,92898.80577301311,256709.33438982902
Kudayathoor,2033,5,0.4640543926167794,26664.648091559826,36360.88578126704,52862.66484151735,3030.0736467681622,97325.96553419337,101002.45489227207,279102.328080368
Kumaramangalam,2033,5,0.6750670920531721,29481.62292681398,32663.19464283499,46203.413005856695,35311.56177603782,85065.55231847512,88278.90444009456,1165281.5386092481
Manakkad,2033,5,0.5844436183212571,36582.74252617506,50755.54542434575,48846.052817361866,37331.23376312573,89930.9421353699,93328.08440781434,257895.56958080502
Muttom,2033,5,0.4608397813739443,39678.0630397211,55050.04797061565,52978.990340653174,40489.88523875821,97540.13354016852,101224.71309689552,279716.49911622575
Purapuzha,2033,5,0.4733638405694463,39340.786939555466,54582.10513089404,52528.65214660069,40145.70839283174,96711.01151833167,100364.27098207935,303626.45316464594
Udumbannoor,2033,5,0.4633582035363413,39609.777562468335,54955.30748908817,52887.81412481422,40420.20262510162,97372.26812386981,101050.50656275406,279235.1103292151
Vannappuram,2033,5,0.4578576130369962,39759.22779971572,55162.65739730955,53087.36324765349,29415.215219953978,97739.65995154362,101431.77662053095,280288.68235245324
Velliyamattom,2033,5,0.4628495664701956,39623.5499977972,54974.41560998528,52906.20337223098,40434.25684759141,97406.1247458477,101085.64211897852,279332.20119251247
Keerikode,2033,5,0.6212081785073232,41045.24660664885,49604.548699022016,47738.358153306384,101135.48763878275,87891.55473370406,91211.65912588632,252047.20456805074
Alakode,2033,6,0.6292338670900796,84310.85557474113,98383.78975353437,72046.62144384204,45647.29812669241,87458.5964816105,90762.3458713268,227032.93196253685
Arakkulam,2033,6,0.6200575553174263,56347.8023044523,81612.45646953116,47772.26365361316,36510.576371747615,93754.12166310856,91276.44092936903,286027.85649033537
Elappally,2033,6,0.6188737562537462,13854.520928263015,30866.689647345516,21008.93293942196,9134.318669313896,24102.171077785515,91343.18669313897,53690.45051303859
Kanjikuzhy,2033,6,0.620161239428154,35776.24962608428,49636.60287935527,47769.20641180671,24577.34705676814,87948.34976196443,91270.59958692863,252210.07605382384
Karimkunnam,2033,6,0.6259183358027405,35649.57209715603,68428.84342543037,47600.06389154937,36378.97045477426,87636.93982555118,90947.42613693564,251317.04367789783
Karimannoor,2033,6,0.5939088872604784,36365.49955870553,50454.1386805613,48555.98540495766,146953.80198221735,89396.8962058489,92773.8648877635,87437.51217941934
Kodikkulam,2033,6,0.6291304974938837,35579.2817244865,49363.32612134481,47506.21069687675,47925.55934111147,87464.14579752843,90768.10481271111,250821.52107778972
Kudayathoor,2033,6,0.590493872759895,24544.888750993723,33470.304701725436,48660.24194884506,2789.191903522014,89588.8439411271,92973.0634507338,256914.5322808287
Kumaramangalam,2033,6,0.7004803836736386,29041.026794052264,32175.05064618319,45512.91353297124,34783.83853641426,83794.26703422195,86959.59634103565,1147866.6717016706
Manakkad,2033,6,0.626246645995495,35642.375084380845,49450.8629672169,47590.454287625,36371.62618947992,87619.24749045713,90929.0654736998,251266.30724916756
Muttom,2033,6,0.5958500987291219,36321.264122769215,50392.7656526527,48496.92131377863,37064.40545208348,89288.15273406911,92661.01363020872,256052.2380774006
Purapuzha,2033,6,0.6268778248446301,35628.54693272579,49431.67754450124,47571.990646589176,36357.51511069523,87585.25390166482,90893.78777673809,274975.92646569194
Udumbannoor,2033,6,0.5937365917302717,36369.430956817494,50459.59317198741,48561.23469100244,37113.55779051736,89406.56071735633,92783.89447629341,256391.7974500446
Vannappuram,2033,6,0.5937938780140197,36368.12371780103,50457.77948540464,48559.48923777413,26906.362258692534,89403.34714646939,92780.55951273286,256382.58187112818
Velliyamattom,2033,6,0.5879247931079843,36502.54293393733,50644.27508850573,48738.96862279738,37249.393268980384,89733.78838497374,93123.48317245096,257330.19044047676
Keerikode,2033,6,0.6504730854628429,40317.46417051595,48724.99936554087,46891.89866125475,99342.23171615129,86333.12994379815,89594.36482336877,247578.09928239003
Alakode,2033,7,0.7282978447971614,79478.25756956257,92744.54789240351,67916.99475821658,43030.849267704274,82445.57370996909,85559.95611246272,214019.6742197143
Arakkulam,2033,7,0.7205379583024754,53057.05835105568,76846.24223107923,44982.33607296331,34378.33778360909,88278.827217694,85945.84445902272,269323.6657188313
Elappally,2033,7,0.6802493097592773,13348.447879705755,29739.202106665798,20241.52605508148,8800.663502209338,23221.77548292226,88006.6350220934,51729.264694327445
Kanjikuzhy,2033,7,0.7039074018629676,34017.86556764386,47196.98966862451,45421.37476604276,23369.383233979126,83625.73412159197,86784.69709588207,239814.08201458977
Karimkunnam,2033,7,0.7202245273755896,33695.19037419944,64677.435679237875,44990.53201196108,34384.601637021726,82832.50534358533,85961.50409255431,237539.33449549926
Karimannoor,2033,7,0.767442322150378,32795.01243682231,45500.381559368965,43788.59535992669,132525.38318262805,80619.6081027654,83665.01463549751,78852.60299366369
Kodikkulam,2033,7,0.7496840124697014,33127.86338744206,45962.1848681731,44233.02500055979,44623.480454536984,81437.85182953002,84514.16752753218,233539.87720266043
Kudayathoor,2033,7,0.6951084686704347,23030.086798309017,31404.66556057948,45657.14707764763,2617.055317989661,84059.81681382791,87235.17726632203,241058.90388013687
Kumaramangalam,2033,7,0.8498021624619924,26696.74486665062,29577.780574502132,41838.969721845744,31975.978999461764,77030.13340970338,79939.94749865441,1055207.306982238
Manakkad,2033,7,0.7540135631294065,33046.09163504591,45848.733289462136,44123.841624445966,33722.2221899545,81236.83325560039,84305.55547488623,232963.41488180688
Muttom,2033,7,0.707594589654601,33944.411212975385,47095.077794950084,45323.29695557697,34638.92159087238,83445.16211241156,86597.30397718094,239296.25444543306
Purapuzha,2033,7,0.7081195475080937,33933.97904780614,47080.60402408003,45309.36770764012,34628.27598122979,83419.51683878258,86570.68995307448,261897.49879378517
Udumbannoor,2033,7,0.6723274625679249,34660.25299093206,48088.24936626484,46279.10406243691,35369.40965450488,85204.90785770226,88423.5241362622,244342.68919328667
Vannappuram,2033,7,0.7055326057877495,33985.449905553534,47152.01560446001,45378.092687301934,25143.57995971867,83546.04706615488,86701.99986109888,239585.5629080154
Velliyamattom,2033,7,0.6927346739463128,34242.39712722168,47508.50873429317,45721.174061036996,34943.00436473461,84177.69751464567,87357.51091183652,241396.95116128528
Keerikode,2033,7,0.7803990739118547,37375.26628866553,45169.25515206191,43469.92637813725,92092.65613527186,80032.90354612912,83056.14730814562,229510.89753030424
Alakode,2033,8,0.7117081996830026,80248.55012737992,93643.41554758738,68575.23711545226,43447.89845777316,83244.62509579227,86389.19167267774,216093.9240500361
Arakkulam,2033,8,0.6852220200060213,54168.93546675498,78456.65149272504,45924.997269128704,35098.778913316295,90128.8206179062,87746.94728329073,274967.680482101
Elappally,2033,8,0.679646006939351,13353.242435352717,29749.883967259753,20248.796497602223,8803.824564174878,23230.11638485914,88038.24564174878,51747.84504467144
Kanjikuzhy,2033,8,0.6675809982238724,34758.90706239997,48225.123773701715,46410.829068623134,23878.459344260074,85447.42804563654,88675.20552681251,245038.1659726582
Karimkunnam,2033,8,0.6682031525056227,34745.94377143306,66694.3417868928,46393.52020789999,35456.85368787496,85415.56053409076,88642.1342196874,244946.77929476878
Karimannoor,2033,8,0.7089694042049774,33917.10395380227,47057.19121954136,45286.83572463143,137059.78025109138,83378.03298608057,86527.63904740616,81550.56924939936
Kodikkulam,2033,8,0.7310819355692567,33483.8529276356,46456.09106629252,44708.34977617714,45103.00103523546,82312.97688930471,85422.35044552169,236049.4792415817
Kudayathoor,2033,8,0.6557490322545143,23577.543701096343,32151.197742218024,46742.48038742351,2679.2663296700393,86058.03450900166,89308.87765566798,246789.20624778653
Kumaramangalam,2033,8,0.8373010691607012,26878.39092565565,29779.02935229546,42123.64427676864,32193.545245724814,77554.25049695108,80483.86311431204,1062386.993108919
Manakkad,2033,8,0.732278539068132,33460.723335791445,46424.00066058681,44677.466655152115,34145.33734965196,82256.11767531159,85363.34337412991,235886.4236899496
Muttom,2033,8,0.6801837133076695,34498.18759531906,47863.39696371835,46062.710912898845,35204.02836401761,84806.50432891843,88010.07091004403,243200.18470552037
Purapuzha,2033,8,0.6630762656440199,34853.05763403561,48355.749945645,46536.54090642778,35566.15912448147,85678.87733087587,88915.39781120367,268990.8132143936
Udumbannoor,2033,8,0.6500213728051767,35128.813415153054,48738.33840424725,46904.73586719426,35847.55693163228,86356.76464830215,89618.8923290807,247645.876683974
Vannappuram,2033,8,0.6743092684867403,34619.22718057675,48031.32942977922,46224.32553132879,25612.46972388198,85104.05457218165,88318.8611168344,244053.4715458802
Velliyamattom,2033,8,0.6554768794104745,35013.048902820585,48577.724667865565,46750.16463788519,35729.42385103381,86072.18205714044,89323.55962758452,246829.77726704633
Keerikode,2033,8,0.7444202107264947,38146.135362554705,46100.87612349278,44366.498502341965,93992.0775333348,81683.59118968382,84769.18969456601,234244.58562392762
Alakode,2033,9,0.6476704081197633,83367.46268476063,97282.92833883147,71240.4587029482,45136.52954053607,86479.98207275443,89746.76429302036,224492.55620256116
Arakkulam,2033,9,0.604395623557886,56897.86328787442,82409.14819891876,48238.61118183843,36866.98856038704,94669.33897865258,92167.47140096761,288820.0286353484
Elappally,2033,9,0.6538231809431544,13561.740211817849,30214.399210452477,20564.961583818862,8941.287645138636,23592.831855406304,89412.87645138637,52555.83686245731
Kanjikuzhy,2033,9,0.6086123574976892,36033.10186330644,49992.96422608443,48112.16096029727,24753.79782068258,88579.76671126609,91925.86831804285,254020.79469989354
Karimkunnam,2033,9,0.6049495812417631,36115.335717550115,69322.87002878898,48221.96134458742,36854.263704831996,88781.92126494028,92135.65926207998,254600.5146775257
Karimannoor,2033,9,0.5173557431624454,38200.20005030705,52999.63466339862,51005.716369023176,154367.86795164645,93907.11967058491,97454.46209068588,91848.88143122965
Kodikkulam,2033,9,0.5228609095016765,38062.105721299915,52808.04014355769,50821.32989543841,51269.941886949215,93567.64394368231,97102.16266467654,268324.5638955594
Kudayathoor,2033,9,0.5610510297245819,25007.827689602433,34101.585107626626,49578.01839463682,2841.7986010911854,91278.57106704888,94726.62003637286,261760.17416145952
Kumaramangalam,2033,9,0.633788970987344,30226.484118804212,33488.43910635273,47370.754755359165,36203.717952813764,87214.75654832835,90509.29488203442,1194722.6924428542
Manakkad,2033,9,0.521256202694393,38102.2557762626,52863.74504148848,50874.93909939364,38881.836600094495,93666.34436962764,97204.59150023623,268607.60777303507
Muttom,2033,9,0.5997338136069351,36233.086056734246,50270.425840844815,48379.18409197808,36974.42324275141,89071.38559178816,92436.05810687852,255430.61348082067
Purapuzha,2033,9,0.6370760069510883,35406.59852699163,49123.74239226269,47275.640433330474,36131.02559007259,87039.64064648486,90327.56397518147,273262.96105597226
